profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,rerank_signal_column,rerank_signal_weight,secondary_candidate_size,secondary_screen_mode,secondary_screen_weight,local_tiebreak_start_rank,local_tiebreak_end_rank,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost,candidate_size,vol20_pct,vol5_pct,risk_penalty,rank_ic_mean,top5_mean_return_mean
lstm_exec_cs150_v2090_v5100_rp-20_pure_prediction_pred_mt100,replay_walk_forward_predictions,pred,pure_prediction,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.8050788479699487,0.7178978158482459,0.010184877474957001,0.009352826748874306,0.024481182976437692,0.02450521991593176,-0.06499101506155358,-0.07283541258672621,3.000026428920485,2.752237811314109,0.6,0.6,5.0,5.0,2.4054832200211726e-17,0.832050726082697,1.0060104647419197,0.8802218308388448,0.04992304356496183,150,0.9,1.0,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v598_rp-80_pure_prediction_pred_mt100,replay_walk_forward_predictions,pred,pure_prediction,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.8050788479699487,0.7178978158482459,0.010184877474957001,0.009352826748874306,0.024481182976437692,0.02450521991593176,-0.06499101506155358,-0.07283541258672621,3.000026428920485,2.752237811314109,0.6,0.6,5.0,5.0,2.4054832200211726e-17,0.832050726082697,1.0060104647419197,0.8802218308388448,0.04992304356496183,180,0.9,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v598_rp-50_pure_prediction_pred_mt100,replay_walk_forward_predictions,pred,pure_prediction,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.8050788479699487,0.7178978158482459,0.010184877474957001,0.009352826748874306,0.024481182976437692,0.02450521991593176,-0.06499101506155358,-0.07283541258672621,3.000026428920485,2.752237811314109,0.6,0.6,5.0,5.0,2.4054832200211726e-17,0.832050726082697,1.0060104647419197,0.8802218308388448,0.04992304356496183,180,0.9,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v598_rp-20_pure_prediction_pred_mt100,replay_walk_forward_predictions,pred,pure_prediction,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.8050788479699487,0.7178978158482459,0.010184877474957001,0.009352826748874306,0.024481182976437692,0.02450521991593176,-0.06499101506155358,-0.07283541258672621,3.000026428920485,2.752237811314109,0.6,0.6,5.0,5.0,2.4054832200211726e-17,0.832050726082697,1.0060104647419197,0.8802218308388448,0.04992304356496183,180,0.9,0.98,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v5100_rp-80_pure_prediction_pred_mt100,replay_walk_forward_predictions,pred,pure_prediction,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.8050788479699487,0.7178978158482459,0.010184877474957001,0.009352826748874306,0.024481182976437692,0.02450521991593176,-0.06499101506155358,-0.07283541258672621,3.000026428920485,2.752237811314109,0.6,0.6,5.0,5.0,2.4054832200211726e-17,0.832050726082697,1.0060104647419197,0.8802218308388448,0.04992304356496183,180,0.9,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v5100_rp-50_pure_prediction_pred_mt100,replay_walk_forward_predictions,pred,pure_prediction,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.8050788479699487,0.7178978158482459,0.010184877474957001,0.009352826748874306,0.024481182976437692,0.02450521991593176,-0.06499101506155358,-0.07283541258672621,3.000026428920485,2.752237811314109,0.6,0.6,5.0,5.0,2.4054832200211726e-17,0.832050726082697,1.0060104647419197,0.8802218308388448,0.04992304356496183,180,0.9,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v5100_rp-20_pure_prediction_pred_mt100,replay_walk_forward_predictions,pred,pure_prediction,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.8050788479699487,0.7178978158482459,0.010184877474957001,0.009352826748874306,0.024481182976437692,0.02450521991593176,-0.06499101506155358,-0.07283541258672621,3.000026428920485,2.752237811314109,0.6,0.6,5.0,5.0,2.4054832200211726e-17,0.832050726082697,1.0060104647419197,0.8802218308388448,0.04992304356496183,180,0.9,1.0,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2086_v598_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.762485190705132,0.665768942262265,0.009832991140286844,0.008885543392072565,0.026429687864985816,0.026484527048862658,-0.10310718707451971,-0.10557342857787921,2.6828431670172024,2.419320703848752,0.6166666666666667,0.5833333333333334,5.0,5.0,2.590520390792032e-17,0.9474477482142774,1.2757312466638164,0.789791375158,0.05684686489285665,150,0.86,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2086_v5100_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.762485190705132,0.665768942262265,0.009832991140286844,0.008885543392072565,0.026429687864985816,0.026484527048862658,-0.10310718707451971,-0.10557342857787921,2.6828431670172024,2.419320703848752,0.6166666666666667,0.5833333333333334,5.0,5.0,2.590520390792032e-17,0.9474477482142774,1.2757312466638164,0.789791375158,0.05684686489285665,150,0.86,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2086_v598_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7610226745590778,0.664963895941749,0.009821563916867032,0.00888010749034012,0.026520439091892004,0.02658101036155136,-0.10563161312064373,-0.10810287577040167,2.6705555051188763,2.409064399927082,0.6,0.5666666666666667,5.0,5.0,2.2204460492503132e-17,0.9414564265269117,1.267227356387906,0.7917038237247865,0.05648738559161471,150,0.86,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2086_v5100_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7610226745590778,0.664963895941749,0.009821563916867032,0.00888010749034012,0.026520439091892004,0.02658101036155136,-0.10563161312064373,-0.10810287577040167,2.6705555051188763,2.409064399927082,0.6,0.5666666666666667,5.0,5.0,2.2204460492503132e-17,0.9414564265269117,1.267227356387906,0.7917038237247865,0.05648738559161471,150,0.86,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2086_v598_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7441502901992847,0.6491352919064939,0.009647011828463907,0.008707114800839197,0.02610158987276713,0.026169467844540124,-0.09332800195130686,-0.09582765686268468,2.6651859884462104,2.399280647376789,0.65,0.6,5.0,5.0,2.960594732333751e-17,0.9398970276247092,1.263680566777844,0.7898434530394474,0.05639382165748255,120,0.86,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2086_v5100_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7441502901992847,0.6491352919064939,0.009647011828463907,0.008707114800839197,0.02610158987276713,0.026169467844540124,-0.09332800195130686,-0.09582765686268468,2.6651859884462104,2.399280647376789,0.65,0.6,5.0,5.0,2.960594732333751e-17,0.9398970276247092,1.263680566777844,0.7898434530394474,0.05639382165748255,120,0.86,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2086_v598_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7336883543828494,0.6396774038200199,0.009552054379079826,0.008616854995400556,0.026335775487064575,0.02640908829085674,-0.09668037916490091,-0.09916822159451111,2.615485681574773,2.3528652088994035,0.6166666666666667,0.55,5.0,5.0,2.7755575615628914e-17,0.9351993836792672,1.2569302672994844,0.7911952373900207,0.05611196302075604,120,0.86,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2086_v5100_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7336883543828494,0.6396774038200199,0.009552054379079826,0.008616854995400556,0.026335775487064575,0.02640908829085674,-0.09668037916490091,-0.09916822159451111,2.615485681574773,2.3528652088994035,0.6166666666666667,0.55,5.0,5.0,2.7755575615628914e-17,0.9351993836792672,1.2569302672994844,0.7911952373900207,0.05611196302075604,120,0.86,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v5100_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7286478996206909,0.6352361144658198,0.009478332010474735,0.008546072267730692,0.025421678745703644,0.025480462762267685,-0.07295643010121877,-0.07560342076454962,2.688619615682459,2.4185825864005253,0.6,0.5833333333333334,5.0,5.0,2.2204460492503132e-17,0.9322597427440419,1.2568845727166347,0.7904273319142855,0.0559355845646425,150,0.9,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v598_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7286357685209977,0.6352244991874036,0.009478211676319103,0.00854595058825069,0.025421587300042937,0.025480370883340108,-0.07295643010121877,-0.07560342076454973,2.688595153034547,2.418556871451659,0.6,0.5833333333333334,5.0,5.0,2.4054832200211726e-17,0.9322610880684115,1.256888005591377,0.7904263118833137,0.05593566528410469,150,0.9,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2086_v598_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7256102028763782,0.63251388644043,0.009458054489359598,0.008528227511392766,0.025733621417938647,0.025824040616174663,-0.08726420564538806,-0.09006222189288438,2.650346010277947,2.381421407917855,0.65,0.6,5.0,5.0,3.515706244646329e-17,0.929826977966831,1.234342068902222,0.7991544665189934,0.05578961867800986,150,0.86,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2086_v5100_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7256102028763782,0.63251388644043,0.009458054489359598,0.008528227511392766,0.025733621417938647,0.025824040616174663,-0.08726420564538806,-0.09006222189288438,2.650346010277947,2.381421407917855,0.65,0.6,5.0,5.0,3.515706244646329e-17,0.929826977966831,1.234342068902222,0.7991544665189934,0.05578961867800986,150,0.86,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2086_v598_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7255786889972011,0.6319340197105212,0.009453022655460363,0.008517257488428931,0.0255502780598392,0.025630231950618892,-0.0843201712395042,-0.08707912026624565,2.6679441853870456,2.3963426207009886,0.65,0.6166666666666667,5.0,5.0,1.6653345369377347e-17,0.9357651670314339,1.2441820514513906,0.797440037771291,0.05614591002188604,150,0.86,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2086_v5100_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7255786889972011,0.6319340197105212,0.009453022655460363,0.008517257488428931,0.0255502780598392,0.025630231950618892,-0.0843201712395042,-0.08707912026624565,2.6679441853870456,2.3963426207009886,0.65,0.6166666666666667,5.0,5.0,1.6653345369377347e-17,0.9357651670314339,1.2441820514513906,0.797440037771291,0.05614591002188604,150,0.86,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v5100_rp-20_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7211539113788774,0.6297203589058094,0.00943556417728912,0.008519100164768739,0.026623575640768234,0.02665674293513764,-0.07920004052854435,-0.08446972858950241,2.5556605103074306,2.3045615542474227,0.6,0.5833333333333334,5.0,5.0,7.401486830834377e-18,0.9164640125203791,1.17766760312525,0.8273231292940096,0.05498784075122275,150,0.9,1.0,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v598_rp-20_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7211306739644874,0.6296983344322806,0.009435333774941445,0.008518869762421066,0.026623450305828602,0.02665661847817542,-0.07920004052854446,-0.08446972858950241,2.5556101358673833,2.304509985957624,0.6,0.5833333333333334,5.0,5.0,9.25185853854297e-18,0.9164640125203791,1.1776725861289847,0.8273183864641275,0.05498784075122275,150,0.9,0.98,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2086_v598_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7215222154964229,0.6279609034430309,0.009450453323171466,0.00851326415425954,0.02693702522283071,0.027010357728126492,-0.12040314047739875,-0.1229263995788965,2.529907720039849,2.2728325732457026,0.65,0.5833333333333334,5.0,5.0,2.0354088784794535e-17,0.9371891689119243,1.2390945721266815,0.8027393031344924,0.05623135013471546,180,0.86,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2086_v5100_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7215222154964229,0.6279609034430309,0.009450453323171466,0.00851326415425954,0.02693702522283071,0.027010357728126492,-0.12040314047739875,-0.1229263995788965,2.529907720039849,2.2728325732457026,0.65,0.5833333333333334,5.0,5.0,2.0354088784794535e-17,0.9371891689119243,1.2390945721266815,0.8027393031344924,0.05623135013471546,180,0.86,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2086_v598_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7185222864526775,0.6257705650281604,0.009424924703437136,0.008494617358555908,0.02707940007631677,0.027159125543040133,-0.12119914587883396,-0.12364731272766472,2.50980813384784,2.25543185498979,0.6166666666666667,0.55,5.0,5.0,3.3306690738754695e-17,0.9303073448812295,1.231930293772622,0.8030012086775585,0.055818440692873755,180,0.86,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2086_v5100_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7185222864526775,0.6257705650281604,0.009424924703437136,0.008494617358555908,0.02707940007631677,0.027159125543040133,-0.12119914587883396,-0.12364731272766472,2.50980813384784,2.25543185498979,0.6166666666666667,0.55,5.0,5.0,3.3306690738754695e-17,0.9303073448812295,1.231930293772622,0.8030012086775585,0.055818440692873755,180,0.86,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v598_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7122324381852794,0.6193522521742698,0.009344628962354674,0.008408389297237286,0.026427161247629297,0.02646437692963032,-0.08850680719108162,-0.09115157982635802,2.5498416994733466,2.2911462329806795,0.5666666666666667,0.5666666666666667,5.0,5.0,1.5759615834554096e-14,0.9362396651173904,1.2382052505174848,0.805439217611432,0.05617437990704343,180,0.9,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v5100_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7122324381852794,0.6193522521742698,0.009344628962354674,0.008408389297237286,0.026427161247629297,0.02646437692963032,-0.08850680719108162,-0.09115157982635802,2.5498416994733466,2.2911462329806795,0.5666666666666667,0.5666666666666667,5.0,5.0,1.5759615834554096e-14,0.9362396651173904,1.2382052505174848,0.805439217611432,0.05617437990704343,180,0.9,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v5100_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7112577011807266,0.6180407594714026,0.009331197670505284,0.008390777466453812,0.026285684679021298,0.02631738726399541,-0.08404379258080141,-0.08667479274856527,2.5598809445772908,2.2991171648483832,0.5833333333333334,0.5833333333333334,5.0,5.0,2.2204460492503132e-17,0.9404202040514746,1.2455850009921767,0.8027931974140597,0.05642521224308848,180,0.9,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v598_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7112432939819147,0.6180269442600785,0.00933105257568912,0.00839063052056242,0.0262855482971594,0.026317251933932494,-0.08404379258080141,-0.08667479274856538,2.559854421551725,2.2990887233445525,0.5833333333333334,0.5833333333333334,5.0,5.0,2.2204460492503132e-17,0.9404220551267052,1.2455890125769336,0.8027914399888452,0.05642532330760231,180,0.9,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v598_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7073499582104155,0.6155110178958865,0.009271915893567845,0.008344466311032583,0.02549500004479486,0.025563029791685184,-0.07776779514067045,-0.08043256917824004,2.622503872705317,2.353899470914511,0.5833333333333334,0.5833333333333334,5.0,5.0,2.4054832200211726e-17,0.9274495825352606,1.2483980161768522,0.7924012055613033,0.05564697495211563,150,0.9,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v5100_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7073499582104155,0.6155110178958865,0.009271915893567845,0.008344466311032583,0.02549500004479486,0.025563029791685184,-0.07776779514067045,-0.08043256917824004,2.622503872705317,2.353899470914511,0.5833333333333334,0.5833333333333334,5.0,5.0,2.4054832200211726e-17,0.9274495825352606,1.2483980161768522,0.7924012055613033,0.05564697495211563,150,0.9,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2086_v598_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7022043963166069,0.6131628855739326,0.009221810856607528,0.008321250758097634,0.02545690239093427,0.025546849307026456,-0.095826180048312,-0.09835625754166355,2.612235486118676,2.3488373007361507,0.6333333333333333,0.6166666666666667,5.0,5.0,3.3306690738754695e-17,0.9005600985098947,1.1858892175486995,0.8158058492805107,0.054033605910593696,120,0.86,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2086_v5100_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.7022043963166069,0.6131628855739326,0.009221810856607528,0.008321250758097634,0.02545690239093427,0.025546849307026456,-0.095826180048312,-0.09835625754166355,2.612235486118676,2.3488373007361507,0.6333333333333333,0.6166666666666667,5.0,5.0,3.3306690738754695e-17,0.9005600985098947,1.1858892175486995,0.8158058492805107,0.054033605910593696,120,0.86,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v598_rp-20_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.702575504480311,0.6130649437810944,0.00925334259774075,0.008347155342144209,0.026627240741609274,0.026674639816258408,-0.07603913700432385,-0.08131837417312382,2.505960082709872,2.256532556591095,0.5833333333333334,0.55,5.0,5.0,2.590520390792032e-17,0.9061872555965408,1.1648900788487124,0.8286696915786865,0.05437123533579245,150,0.9,0.98,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v5100_rp-20_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.702575504480311,0.6130649437810944,0.00925334259774075,0.008347155342144209,0.026627240741609274,0.026674639816258408,-0.07603913700432385,-0.08131837417312382,2.505960082709872,2.256532556591095,0.5833333333333334,0.55,5.0,5.0,2.590520390792032e-17,0.9061872555965408,1.1648900788487124,0.8286696915786865,0.05437123533579245,150,0.9,1.0,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2086_v598_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6982845954124968,0.6101925791103886,0.009186622753092365,0.00829407416217439,0.025598955414745415,0.02569700818021669,-0.09915928552252362,-0.10164938232850074,2.587827420921979,2.3274857107484967,0.6166666666666667,0.6,5.0,5.0,2.2204460492503132e-17,0.8925485909179744,1.173797972656231,0.8180876799345724,0.05355291545507847,120,0.86,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2086_v5100_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6982845954124968,0.6101925791103886,0.009186622753092365,0.00829407416217439,0.025598955414745415,0.02569700818021669,-0.09915928552252362,-0.10164938232850074,2.587827420921979,2.3274857107484967,0.6166666666666667,0.6,5.0,5.0,2.2204460492503132e-17,0.8925485909179744,1.173797972656231,0.8180876799345724,0.05355291545507847,120,0.86,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v5100_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6949024514837367,0.6044611700405125,0.00916753735432636,0.00824742826202272,0.02619710408682975,0.026246265499934262,-0.08390133196441263,-0.0865282614537245,2.5234870152974387,2.265962408214475,0.5833333333333334,0.5833333333333334,5.0,5.0,1.850371707708594e-17,0.9201090923036355,1.227095545031648,0.8014623030050424,0.055206545538218126,150,0.9,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v598_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6948844025353154,0.6044445870303585,0.00916735409521782,0.00824725040227613,0.026196940587221957,0.02624610131929319,-0.08390133196441274,-0.0865282614537245,2.5234523199831225,2.265927715911019,0.5833333333333334,0.5833333333333334,5.0,5.0,1.850371707708594e-17,0.9201036929416875,1.2270924825880956,0.8014605941113894,0.05520622157650125,150,0.9,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs150_v2090_v598_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6925523304202155,0.6025686899186742,0.009149138517567356,0.00823274607015154,0.02638091766409846,0.02643805855582544,-0.08850680719108162,-0.09115157982635813,2.5008749484332244,2.2455195059900084,0.5666666666666667,0.5666666666666667,5.0,5.0,2.0354088784794535e-17,0.916392447415818,1.2212302992070205,0.8038385214538477,0.05498354684494909,150,0.9,0.98,-0.8,0.01168002338745768,0.010118703963325768
