profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost,candidate_size,vol20_pct,vol5_pct,risk_penalty,rank_ic_mean,top5_mean_return_mean
lstm_exec_cs50_v2084_v598_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.98,0.03,0.97,0.95,0.15,0.001,0.82,60,0.6782960199575494,0.6075567507834778,0.008848568878857644,0.008124668350151415,0.01924937796158761,0.019231453575089628,-0.04535853088825437,-0.04970675681471459,3.3148051714565465,3.046458055625555,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003000000000000019,0.7239005287062297,1.0882891986285692,0.7498070524126293,0.043434031722373784,50,0.84,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2084_v599_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.99,0.03,0.97,0.95,0.15,0.001,0.82,60,0.6782960199575494,0.6075567507834778,0.008848568878857644,0.008124668350151415,0.01924937796158761,0.019231453575089628,-0.04535853088825437,-0.04970675681471459,3.3148051714565465,3.046458055625555,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003000000000000019,0.7239005287062297,1.0882891986285692,0.7498070524126293,0.043434031722373784,50,0.84,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v598_rp10_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.1,0.001,0.76,60,0.6744933796934593,0.6073547273673618,0.008781640257307011,0.008093766771638046,0.01760468671198127,0.017587345897674966,-0.042088683832574025,-0.04632015063733652,3.5970710241438684,3.3185781728038353,0.65,0.65,5.0,5.0,0.0040000000002412845,0.6878734856689646,1.1308440126785035,0.6869032235373104,0.041272409140137876,45,0.82,0.98,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v599_rp10_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.1,0.001,0.76,60,0.6744933796934593,0.6073547273673618,0.008781640257307011,0.008093766771638046,0.01760468671198127,0.017587345897674966,-0.042088683832574025,-0.04632015063733652,3.5970710241438684,3.3185781728038353,0.65,0.65,5.0,5.0,0.0040000000002412845,0.6878734856689646,1.1308440126785035,0.6869032235373104,0.041272409140137876,45,0.82,0.99,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2084_v596_rp20_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.2,0.001,0.78,60,0.6744070709600309,0.6064148176690705,0.008801015491000536,0.008104207180258333,0.01878724546734273,0.018771074880199738,-0.042884633770087555,-0.04701993103357571,3.378091022881978,3.113315004270435,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003666666666666679,0.6968083107422004,1.1035895208662616,0.7194871216431002,0.04180849864453204,40,0.84,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2080_v596_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.8,0.96,0.03,0.97,0.95,0.1,0.001,0.8,60,0.6740768025442119,0.6051754958068996,0.008784506531330826,0.008077828772943892,0.017990233179430524,0.017961827014753816,-0.03931842502734062,-0.043532749089147615,3.521131539815228,3.2429914631005308,0.6166666666666667,0.5833333333333334,5.0,5.0,0.0033333333333333587,0.7066777583869328,1.087707335023853,0.73844678011681,0.042400665503215994,40,0.8,0.96,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v596_rp20_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.2,0.001,0.78,60,0.6758329620640859,0.6050577041124017,0.008800710541599368,0.008075694367286777,0.01794643628799564,0.01794643186554489,-0.03992166224551141,-0.043250266576551066,3.536235563322184,3.2449157965634554,0.6666666666666666,0.6333333333333333,5.0,5.0,0.003934749974444364,0.7250161743125895,1.123609512263119,0.7223199814333412,0.04350097045875538,50,0.82,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2084_v596_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.15,0.001,0.76,60,0.671162167215428,0.6045216164753999,0.008771479329882797,0.008087512617105332,0.01896497415393476,0.018951174878365496,-0.04147891123044112,-0.04553315245422862,3.3352029092012576,3.0773755842677577,0.5833333333333334,0.5833333333333334,5.0,5.0,0.00400000000000002,0.6839667127774682,1.1106023026267862,0.7043588161463359,0.041038002766648096,45,0.84,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2086_v596_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.2,0.001,0.82,60,0.6760021327573225,0.6042105539150511,0.008814476695268922,0.008078604944570338,0.018637775422383786,0.018621618051701688,-0.045001430463295966,-0.049545753594794295,3.4103906685135548,3.1283881219122636,0.6,0.5833333333333334,5.0,5.0,0.0030482371509967356,0.7358717506985848,1.0924849147093028,0.7536209538097943,0.044152305041915085,50,0.86,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v598_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.15,0.001,0.78,60,0.6706510149168823,0.6027891202047304,0.0087479521641944,0.00805088274054615,0.017889744820447043,0.017870620721137997,-0.044574775158499946,-0.04885282102138,3.5261755156238057,3.2486695327210433,0.65,0.6333333333333333,5.0,5.0,0.00366666666693423,0.6970694236482499,1.098873331063319,0.7189931037726109,0.041824165418895,40,0.82,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v599_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.15,0.001,0.78,60,0.6706510149168823,0.6027891202047304,0.0087479521641944,0.00805088274054615,0.017889744820447043,0.017870620721137997,-0.044574775158499946,-0.04885282102138,3.5261755156238057,3.2486695327210433,0.65,0.6333333333333333,5.0,5.0,0.00366666666693423,0.6970694236482499,1.098873331063319,0.7189931037726109,0.041824165418895,40,0.82,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v598_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.2,0.001,0.82,60,0.6765395202736066,0.6027609369792635,0.008819251435356437,0.008063075548263469,0.018589973324354588,0.01858824721974616,-0.04341209341796248,-0.0480714115694828,3.421012252850126,3.1279799524423213,0.6666666666666666,0.6333333333333333,5.0,5.0,0.003048237151398971,0.7561758870929679,1.1149715386810815,0.754363590382562,0.045370553225578085,50,0.82,0.98,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v599_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.2,0.001,0.82,60,0.6765395202736066,0.6027609369792635,0.008819251435356437,0.008063075548263469,0.018589973324354588,0.01858824721974616,-0.04341209341796248,-0.0480714115694828,3.421012252850126,3.1279799524423213,0.6666666666666666,0.6333333333333333,5.0,5.0,0.003048237151398971,0.7561758870929679,1.1149715386810815,0.754363590382562,0.045370553225578085,50,0.82,0.99,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2084_v598_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.98,0.03,0.97,0.95,0.15,0.001,0.82,60,0.6731639918213983,0.6026367493349223,0.008797338486902857,0.008073435118097246,0.01926276555095467,0.019245109944898062,-0.04535853088825437,-0.04970675681471459,3.2933230608279938,3.025099297512532,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000213,0.7239033688056111,1.0970319211926358,0.7431518945138199,0.04343420212833667,45,0.84,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2084_v599_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.99,0.03,0.97,0.95,0.15,0.001,0.82,60,0.6731639918213983,0.6026367493349223,0.008797338486902857,0.008073435118097246,0.01926276555095467,0.019245109944898062,-0.04535853088825437,-0.04970675681471459,3.2933230608279938,3.025099297512532,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000213,0.7239033688056111,1.0970319211926358,0.7431518945138199,0.04343420212833667,45,0.84,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v598_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.15,0.001,0.78,60,0.6699410001514587,0.6014627761721627,0.008740922052665074,0.008037342332831845,0.0178961255521088,0.017890668387756752,-0.044574775158499946,-0.04885282102138,3.5220855557759743,3.2395715209068445,0.65,0.6333333333333333,5.0,5.0,0.0036666666669056733,0.7035797198332273,1.109139168844954,0.7173713743309091,0.04221478318999365,45,0.82,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v599_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.15,0.001,0.78,60,0.6699410001514587,0.6014627761721627,0.008740922052665074,0.008037342332831845,0.0178961255521088,0.017890668387756752,-0.044574775158499946,-0.04885282102138,3.5220855557759743,3.2395715209068445,0.65,0.6333333333333333,5.0,5.0,0.0036666666669056733,0.7035797198332273,1.109139168844954,0.7173713743309091,0.04221478318999365,45,0.82,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v598_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.15,0.001,0.78,60,0.6699410001514587,0.6014627761721627,0.008740922052665074,0.008037342332831845,0.0178961255521088,0.017890668387756752,-0.044574775158499946,-0.04885282102138,3.5220855557759743,3.2395715209068445,0.65,0.6333333333333333,5.0,5.0,0.0036666666669056694,0.7035797198332273,1.109139168844954,0.7173713743309091,0.04221478318999365,50,0.82,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v599_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.15,0.001,0.78,60,0.6699410001514587,0.6014627761721627,0.008740922052665074,0.008037342332831845,0.0178961255521088,0.017890668387756752,-0.044574775158499946,-0.04885282102138,3.5220855557759743,3.2395715209068445,0.65,0.6333333333333333,5.0,5.0,0.0036666666669056694,0.7035797198332273,1.109139168844954,0.7173713743309091,0.04221478318999365,50,0.82,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2086_v598_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6669978444523157,0.6007061244284877,0.008731358790373669,0.008049281860162055,0.019056096582471767,0.01903934525093712,-0.04388297957862752,-0.04810788924851139,3.3040724459932442,3.048644593074751,0.5833333333333334,0.5833333333333334,5.0,5.0,0.00400000000000003,0.6820769302116145,1.0925802019490727,0.7118842436585978,0.04092461581269687,45,0.86,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2086_v599_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.99,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6669978444523157,0.6007061244284877,0.008731358790373669,0.008049281860162055,0.019056096582471767,0.01903934525093712,-0.04388297957862752,-0.04810788924851139,3.3040724459932442,3.048644593074751,0.5833333333333334,0.5833333333333334,5.0,5.0,0.00400000000000003,0.6820769302116145,1.0925802019490727,0.7118842436585978,0.04092461581269687,45,0.86,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2084_v598_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.98,0.03,0.97,0.95,0.2,0.001,0.82,60,0.6710428713607399,0.6006033717291213,0.00877619861473999,0.008052295245933748,0.019272420034224278,0.019254878785304436,-0.04535853088825437,-0.04970675681471459,3.283763435303802,3.0156474853061517,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000118,0.7239033688062424,1.0980922632138652,0.7431538547858326,0.04343420212837455,40,0.84,0.98,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2084_v599_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.99,0.03,0.97,0.95,0.2,0.001,0.82,60,0.6710428713607399,0.6006033717291213,0.00877619861473999,0.008052295245933748,0.019272420034224278,0.019254878785304436,-0.04535853088825437,-0.04970675681471459,3.283763435303802,3.0156474853061517,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000118,0.7239033688062424,1.0980922632138652,0.7431538547858326,0.04343420212837455,40,0.84,0.99,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2080_v598_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.8,0.98,0.03,0.97,0.95,0.1,0.001,0.8,60,0.6686778784342287,0.599994534364759,0.008732136482882766,0.008025458724023802,0.01810125989082208,0.01807329865043652,-0.03931842502734062,-0.043532749089147615,3.478671211095872,3.2020942605171556,0.6166666666666667,0.5833333333333334,5.0,5.0,0.0033333333333333565,0.7066777588589673,1.0880519156186474,0.7383286347344952,0.04240066553153807,40,0.8,0.98,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2080_v599_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.8,0.99,0.03,0.97,0.95,0.1,0.001,0.8,60,0.6686778784342287,0.599994534364759,0.008732136482882766,0.008025458724023802,0.01810125989082208,0.01807329865043652,-0.03931842502734062,-0.043532749089147615,3.478671211095872,3.2020942605171556,0.6166666666666667,0.5833333333333334,5.0,5.0,0.0033333333333333565,0.7066777588589673,1.0880519156186474,0.7383286347344952,0.04240066553153807,40,0.8,0.99,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v598_rp20_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.2,0.001,0.78,60,0.6683391431995538,0.5999254072228946,0.00872492286667636,0.008021343146843118,0.01790361370256376,0.017898227133406764,-0.044574775158499946,-0.04885282102138,3.5141684011831793,3.2317574023913522,0.65,0.6333333333333333,5.0,5.0,0.003666666666893605,0.7035797198332411,1.110068317991189,0.7173736225435292,0.04221478318999448,40,0.82,0.98,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v599_rp20_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.2,0.001,0.78,60,0.6683391431995538,0.5999254072228946,0.00872492286667636,0.008021343146843118,0.01790361370256376,0.017898227133406764,-0.044574775158499946,-0.04885282102138,3.5141684011831793,3.2317574023913522,0.65,0.6333333333333333,5.0,5.0,0.003666666666893605,0.7035797198332411,1.110068317991189,0.7173736225435292,0.04221478318999448,40,0.82,0.99,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2084_v596_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6659950864336492,0.5995702480844607,0.008710483899586173,0.008026651034426392,0.018462437913087704,0.018448489792820953,-0.04147891123044112,-0.04553315245422862,3.402161348561473,3.13743858710238,0.5833333333333334,0.5833333333333334,5.0,5.0,0.004000000000000018,0.6838328651597841,1.1022344954851808,0.7097241240907081,0.04102997190958706,50,0.84,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2086_v598_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6624636129931445,0.5963408868631959,0.008686306327239747,0.008004147352792023,0.019097462556810645,0.01908103751455227,-0.04388297957862752,-0.04810788924851139,3.2799040986815347,3.024926047637736,0.5833333333333334,0.5833333333333334,5.0,5.0,0.004000000000000026,0.6821589744477254,1.0906802886441438,0.7129553306864339,0.04092953846686353,50,0.86,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2086_v599_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.99,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6624636129931445,0.5963408868631959,0.008686306327239747,0.008004147352792023,0.019097462556810645,0.01908103751455227,-0.04388297957862752,-0.04810788924851139,3.2799040986815347,3.024926047637736,0.5833333333333334,0.5833333333333334,5.0,5.0,0.004000000000000026,0.6821589744477254,1.0906802886441438,0.7129553306864339,0.04092953846686353,50,0.86,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2084_v598_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.98,0.03,0.97,0.95,0.15,0.001,0.8,60,0.6652815907079976,0.5962467434224883,0.008713347561288564,0.00800173782493595,0.019015747798313876,0.01899943384218745,-0.04511200068486021,-0.04943441133656379,3.3042530587149153,3.0370037612978273,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003333333333333353,0.7116097363526133,1.0951770026229042,0.7360847288756898,0.04269658418115682,50,0.84,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2084_v599_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.99,0.03,0.97,0.95,0.15,0.001,0.8,60,0.6652815907079976,0.5962467434224883,0.008713347561288564,0.00800173782493595,0.019015747798313876,0.01899943384218745,-0.04511200068486021,-0.04943441133656379,3.3042530587149153,3.0370037612978273,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003333333333333353,0.7116097363526133,1.0951770026229042,0.7360847288756898,0.04269658418115682,50,0.84,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v598_rp10_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.1,0.001,0.76,60,0.6623838991052569,0.59618052797434,0.00865873132332353,0.007975659713333718,0.01755246228999204,0.017534222953531072,-0.04388297957862752,-0.04810788924851139,3.5572786599302026,3.2800598154007248,0.65,0.65,5.0,5.0,0.004000000000231008,0.6830716099898102,1.1079978693497354,0.701621545610436,0.04098429659938862,50,0.82,0.98,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v599_rp10_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.1,0.001,0.76,60,0.6623838991052569,0.59618052797434,0.00865873132332353,0.007975659713333718,0.01755246228999204,0.017534222953531072,-0.04388297957862752,-0.04810788924851139,3.5572786599302026,3.2800598154007248,0.65,0.65,5.0,5.0,0.004000000000231008,0.6830716099898102,1.1079978693497354,0.701621545610436,0.04098429659938862,50,0.82,0.99,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v598_rp20_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.2,0.001,0.78,60,0.6659247735685365,0.5961244546186486,0.008700897738132934,0.00798197943616808,0.017917835749380648,0.01792740417391642,-0.04263215090278083,-0.04718187217062819,3.5017100699219585,3.210664060185128,0.65,0.6166666666666667,5.0,5.0,0.003934749974391976,0.718918301964857,1.1207170264102584,0.7179382581856454,0.04313509811789142,45,0.82,0.98,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v599_rp20_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.2,0.001,0.78,60,0.6659247735685365,0.5961244546186486,0.008700897738132934,0.00798197943616808,0.017917835749380648,0.01792740417391642,-0.04263215090278083,-0.04718187217062819,3.5017100699219585,3.210664060185128,0.65,0.6166666666666667,5.0,5.0,0.003934749974391976,0.718918301964857,1.1207170264102584,0.7179382581856454,0.04313509811789142,45,0.82,0.99,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2086_v598_rp20_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,0.2,0.001,0.76,60,0.6605614320456252,0.5945129757898588,0.008667208514786183,0.007985049540322163,0.01910511824663556,0.019088777669832892,-0.04388297957862752,-0.04810788924851139,3.271381449910979,3.0164849790514383,0.5833333333333334,0.5833333333333334,5.0,5.0,0.004000000000000015,0.6821589744640211,1.0917228110226063,0.7129135561129103,0.04092953846784127,40,0.86,0.98,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2086_v599_rp20_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.99,0.03,0.97,0.95,0.2,0.001,0.76,60,0.6605614320456252,0.5945129757898588,0.008667208514786183,0.007985049540322163,0.01910511824663556,0.019088777669832892,-0.04388297957862752,-0.04810788924851139,3.271381449910979,3.0164849790514383,0.5833333333333334,0.5833333333333334,5.0,5.0,0.004000000000000015,0.6821589744640211,1.0917228110226063,0.7129135561129103,0.04092953846784127,40,0.86,0.99,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2084_v596_rp20_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.2,0.001,0.76,60,0.6582901846772486,0.5921542272766267,0.008632945690090953,0.007948978977567892,0.018483072661340787,0.01846948364028692,-0.042520177317108776,-0.04657080378663614,3.368111884234817,3.103546568967438,0.5833333333333334,0.5833333333333334,5.0,5.0,0.004000000000000011,0.6839667125230616,1.1118781647544504,0.7042722646954864,0.0410380027513837,40,0.84,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2080_v596_rp10_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.8,0.96,0.03,0.97,0.95,0.1,0.001,0.78,60,0.6587322130484621,0.5916060810228498,0.008624420970583623,0.0079299795129882,0.017685678240370782,0.01766025645649777,-0.03889763777240385,-0.04309387921996333,3.5164941494462276,3.2379991556620937,0.6166666666666667,0.5833333333333334,5.0,5.0,0.003666666666666692,0.6944414575954221,1.0953570903251024,0.7235630143016453,0.041666487455725335,40,0.8,0.96,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2084_v598_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.98,0.03,0.97,0.95,0.15,0.001,0.8,60,0.6599280746987111,0.5911060589141277,0.008659465944025387,0.007947803434933431,0.019028610870927748,0.019012567435050743,-0.04511200068486021,-0.04943441133656379,3.281600395436061,3.0144495644635514,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003333333333333355,0.7116625090919577,1.1038954257393399,0.7298631913433582,0.04269975054551748,45,0.84,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2084_v599_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.99,0.03,0.97,0.95,0.15,0.001,0.8,60,0.6599280746987111,0.5911060589141277,0.008659465944025387,0.007947803434933431,0.019028610870927748,0.019012567435050743,-0.04511200068486021,-0.04943441133656379,3.281600395436061,3.0144495644635514,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003333333333333355,0.7116625090919577,1.1038954257393399,0.7298631913433582,0.04269975054551748,45,0.84,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2086_v596_rp20_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.2,0.001,0.8,60,0.6610898820438049,0.5910945864795358,0.008658930057983323,0.007935454020028175,0.018340091914144725,0.018327468070520405,-0.0446389726283718,-0.04910570275427362,3.404586679376102,3.1222737645163448,0.6,0.5833333333333334,5.0,5.0,0.003482449022905463,0.72347603795515,1.099639194744193,0.7394318906656969,0.04340856227730903,50,0.86,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v598_rp20_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.2,0.001,0.8,60,0.6625475123360098,0.5906915147519722,0.008673252764241753,0.007931010295459121,0.01830591194596589,0.01830575783782057,-0.043169829002809634,-0.04778263376529335,3.4165855991047596,3.124226217767468,0.6666666666666666,0.6333333333333333,5.0,5.0,0.003482449023223318,0.7422424687826327,1.1230404263448786,0.7374405376965533,0.04453454812695798,50,0.82,0.98,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v599_rp20_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.2,0.001,0.8,60,0.6625475123360098,0.5906915147519722,0.008673252764241753,0.007931010295459121,0.01830591194596589,0.01830575783782057,-0.043169829002809634,-0.04778263376529335,3.4165855991047596,3.124226217767468,0.6666666666666666,0.6333333333333333,5.0,5.0,0.003482449023223318,0.7422424687826327,1.1230404263448786,0.7374405376965533,0.04453454812695798,50,0.82,0.99,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v598_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6558330068835501,0.58988577845562,0.008592476368705896,0.007909404759963058,0.017559215737643272,0.017541273991123804,-0.04388297957862752,-0.04810788924851139,3.52870134902048,3.251504358791299,0.65,0.65,5.0,5.0,0.00400000000023083,0.6830716087428378,1.1079882146665339,0.7016261390236292,0.04098429652457028,40,0.82,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v599_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6558330068835501,0.58988577845562,0.008592476368705896,0.007909404759963058,0.017559215737643272,0.017541273991123804,-0.04388297957862752,-0.04810788924851139,3.52870134902048,3.251504358791299,0.65,0.65,5.0,5.0,0.00400000000023083,0.6830716087428378,1.1079882146665339,0.7016261390236292,0.04098429652457028,40,0.82,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2084_v598_rp20_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.98,0.03,0.97,0.95,0.2,0.001,0.8,60,0.6578951979402803,0.5891559078369164,0.00863903934062883,0.007927376831536334,0.019037638843299013,0.01902169788407071,-0.04511200068486021,-0.04943441133656379,3.272306988253609,3.005258922755295,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0033333333333333457,0.7116625090924965,1.1049551393021306,0.7298467477379634,0.04269975054554981,40,0.84,0.98,0.2,0.00858413563307822,0.017534048047474538
