profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,max_single_weight,top2_weight_sum,max_single_contribution_share,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl20_same_protocol,2025-12-24,5,5,0.10000000000000009,0.004274804790232671,0.001,0.003274804790232671,1.0,1.7999999999999998,0.5555555555555556,1.1082457569067607,1.0874082831515195,"000408,600309,000792,601336,601318","0.100000,0.100000,0.100000,0.100000,0.100000","0.180000,0.180000,0.180000,0.180000,0.180000","0.576034,0.552176,0.549656,0.553936,0.567671","0.060223,-0.003762,0.002865,-0.013390,-0.003188",0.1,0.2,0.7218524280277216,300,180,144,144,144,False,-0.010890950689679602,-0.014890287076739894
lstm_sl20_same_protocol,2025-12-25,5,5,0.09999999999999998,0.007637799371979656,0.001,0.006637799371979656,1.0,1.3975790064160007,0.7155230548034877,1.1167103156528624,1.0946262811705083,"601601,601318,601689,603986,600309","0.128794,0.157242,0.129139,0.128794,0.157242","0.180000,0.180000,0.180000,0.180000,0.180000","0.578421,0.588660,0.553666,0.550253,0.567523","-0.002588,-0.017604,0.072178,0.001448,0.007833",0.15724184438427902,0.31448368876855803,0.6734596900662989,300,180,136,136,136,False,-0.003336334214037784,-0.008351326442966656
lstm_sl20_same_protocol,2025-12-26,5,5,0.09999999999999998,0.021061265525264848,0.0009999999999999998,0.020061265525264847,0.9999999999999999,1.5424117002707445,0.6483353308487395,1.1402296481256298,1.116585869648003,"000301,002493,600893,600426,601601","0.116700,0.116700,0.116700,0.116700,0.161993","0.180000,0.180000,0.180000,0.180000,0.180000","0.578121,0.571885,0.567834,0.567412,0.578170","0.000000,0.049046,-0.004968,0.019206,0.084423",0.1619927116535353,0.2786930712063084,0.615459465469666,300,180,143,143,143,False,0.0,0.0
lstm_sl20_same_protocol,2025-12-29,5,5,0.10000000000000009,0.06327684423170717,0.0009999999999999998,0.062276844231707165,0.9999999999999999,1.2226057594246447,0.8179251506802958,1.2123797819584494,1.186123313923397,"000408,601111,600115,601601,002493","0.149048,0.147227,0.147227,0.176721,0.168475","0.180000,0.180000,0.180000,0.180000,0.180000","0.593789,0.578870,0.580972,0.599015,0.578033","0.128303,0.013187,0.079505,0.114103,0.061388",0.17672132568766097,0.3451960531912407,0.31867134349832416,300,180,136,136,136,False,0.0,0.0
lstm_sl20_same_protocol,2025-12-30,5,5,0.10000000000000009,0.0649801988986014,0.0009999999999999998,0.0639801988986014,0.9999999999999999,1.3472954158416286,0.7422277165363321,1.2911604613307526,1.2620117194664844,"601318,601601,600426,603986,600309","0.136196,0.179155,0.139078,0.135727,0.136196","0.180000,0.180000,0.180000,0.180000,0.180000","0.592433,0.605307,0.575880,0.577382,0.585689","0.066735,0.125298,0.042540,0.135915,0.066667",0.1791548486357747,0.318233034744051,0.345456056006357,300,180,141,141,141,False,0.0,0.0
lstm_sl20_same_protocol,2025-12-31,5,5,0.09999999999999998,0.03518121962468202,0.001,0.03418121962468202,1.0,1.3548340722994165,0.7380977644759154,1.3365850610915357,1.3051488192184908,"603799,601601,688981,002493,601688","0.132858,0.179779,0.132858,0.144232,0.132858","0.180000,0.180000,0.180000,0.180000,0.180000","0.577954,0.601687,0.582656,0.573640,0.576943","0.081905,0.113208,0.018212,0.000854,0.010571",0.17977865296835316,0.32401017103329743,0.578498998987558,300,180,141,141,141,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-05,5,5,0.09999999999999998,0.025895898399660087,0.001,0.024895898399660086,1.0,1.17448155770569,0.8514395082997014,1.3711971320360654,1.3376416716181907,"601601,601336,601319,688008,688981","0.179967,0.153277,0.153259,0.153259,0.172997","0.180000,0.180000,0.180000,0.180000,0.180000","0.607194,0.596150,0.591784,0.576729,0.577558","0.030044,0.058645,0.039236,0.040000,-0.003721",0.17996711657614214,0.35296361809650634,0.33068032202956044,300,180,144,144,144,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-06,5,5,0.10000000000000009,-0.015131696482636996,0.001,-0.016131696482636997,1.0,1.7465474479529879,0.5725581639205013,1.3504485932162333,1.3160632421691187,"600309,002601,002493,600160,300316","0.105326,0.103060,0.112219,0.103060,0.103060","0.180000,0.180000,0.180000,0.180000,0.180000","0.608517,0.586978,0.586312,0.588572,0.592365","-0.050699,-0.048780,-0.042749,-0.055369,0.055688",0.11221931071237402,0.21754486649232951,0.21567714233094143,300,180,141,141,141,False,-0.015131696482637014,-0.016131696482637126
lstm_sl20_same_protocol,2026-01-07,5,5,0.1000000000029021,0.011418480380324923,0.0010000000000029022,0.010418480380322021,1.0000000000029021,1.5936931645224217,0.6274733570182989,1.3658686639825104,1.3297746212369206,"300316,600893,000100,688041,000977","0.151338,0.112979,0.112946,0.112945,0.112945","0.180000,0.180000,0.180000,0.180000,0.180000","0.603619,0.580932,0.577805,0.599631,0.608855","0.006205,-0.013853,0.033970,0.061106,0.011564",0.15133797537014798,0.2643171136502911,0.474383216958089,300,180,140,140,140,False,-0.003885997081719994,-0.005881283865620812
lstm_sl20_same_protocol,2026-01-08,5,5,0.10000000000035547,-0.004672029241454761,0.001,-0.005672029241454761,1.0,1.1395544320186268,0.877535966604581,1.3594872856443974,1.3222321007007205,"688981,000977,300408,300316,002601","0.161330,0.171788,0.157956,0.176490,0.162658","0.180000,0.180000,0.180000,0.180000,0.180000","0.593509,0.617420,0.597108,0.584242,0.589289","-0.043825,0.047726,-0.003668,0.000000,-0.032099",0.17648993285854947,0.3482781321141265,0.3891288895426264,300,180,141,141,141,False,-0.008539870831176799,-0.011519954293012336
lstm_sl20_same_protocol,2026-01-09,5,5,0.10000000000096776,0.020418940574765523,0.0010000000000009268,0.019418940574764596,1.0000000000009268,1.1302715127301368,0.8847431689970935,1.3872465757421195,1.347908447290274,"000977,300408,002493,002459,600989","0.179054,0.177459,0.159844,0.159254,0.159254","0.180000,0.180000,0.180000,0.180000,0.180000","0.605220,0.596258,0.600885,0.582776,0.582195","-0.009516,0.044059,0.017271,-0.001721,0.074205",0.17905353386937048,0.35651286691719225,0.4848223128023049,300,180,141,141,141,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-12,5,5,0.10000000000180709,-0.0012423766641707738,0.0010000000000014934,-0.0022423766641722674,1.0000000000014935,1.4794790333353431,0.6759136003067217,1.3855230929689666,1.3448859288426296,"000807,601012,601601,002493,600426","0.121664,0.121664,0.121796,0.173468,0.121668","0.180000,0.180000,0.180000,0.180000,0.180000","0.595483,0.586929,0.589644,0.608016,0.591955","-0.010651,-0.043162,-0.033333,0.007881,0.065732",0.17346766132773525,0.2952631975719209,0.40044494524278806,300,180,143,143,143,False,-0.001242376664170819,-0.002242376664172263
